"is_spam","post_text"
True,"Setelah kemarin main ke Pantai Mulut Seribu dan sunset-an di salah satu calon (KNMP) di sana, Menteri Trenggono mengajak The Dudas-1 untuk melihat langsung lokasi Kawasan Sentra Industri Garam Nasional (K-Sign) Rote Ndao yang bakal jadi lumbung garam nasional lho!!"
False,"Pemantauan di lokasi calon kampung LAUTRA bertujuan untuk menilai persiapan implementasi komponen 2 project LAUTRA2025 di Desa Lifuleo

#PanganBiru
#2025KKPRiseTogether
#EkonomiBiruUntukIndonesiaEmas
#SaktiWahyuTrenggono
#KKPGOID"
False,"📌Adalah suatu HIL yang MUSTAHAL jika di era digital ini ada pejabat atau seorang PJ Gubernur belum tahu tentang adanya PIK2 di wilayah Pemerintahannya. Sedangkan jauh di luar Banten banyak netizen yang mengetahui adanya PIK2. 

#banten #psn #saiddidu #9naga #kkpgoid #prabowo #adilijokowi #adili #gibran #fufufafa #rafiahmad #kaesang #zulhas #airlanggahartarto #dito #fyp #fypシ #fypシ゚viral #viral #viralvideo #dianaputeripertiwi #mediadakwah2707 #aniesbaswedan #reels #reelsfypシ #reelsinstagram  #fypreels #fypviral  #vidioviral #fyp #pik2"
False,"Dari kemarin KKP bahas Bulan Bakti Kelautan dan Perikanan mulu!! Itu apa sih?? 

Hai #SahabatBahari, Bulan Bakti Kelautan dan Perikanan diperingati setiap bulan Oktober yang juga bertepatan dengan Hari Ulang Tahun KKP yang jatuh pada 26 Oktober nanti. https://t.co/L1YfZxrOku"
False,"(3/10) 🔥🚒 Hari ini PPN Kejawanan kembali penuh dengan aktivitas bermakna!

👩‍🚒 Simulasi Pemadam Kebakaran bekerja sama dengan Dinas Damkar Kota Cirebon, melatih kesiapsiagaan seluruh pegawai dalam menghadapi keadaan darurat.
🏗️ Pembahasan progres pembangunan trestle dan pos kesehatan, sebagai langkah nyata mendukung peningkatan fasilitas dan pelayanan pelabuhan.
⚓ Kegiatan tata kelola dan operasional kesyahbandaran, memastikan kelancaran arus kapal dan aktivitas perikanan tetap tertib dan aman.
💉👨‍⚕️ Pemeriksaan kesehatan gratis di Wisata Bahari Kejawanan, memberikan manfaat langsung bagi masyarakat sekitar.

✨ Semua kegiatan ini menjadi bukti komitmen PPN Kejawanan untuk terus meningkatkan pelayanan, keamanan, dan kebermanfaatan bagi pegawai, nelayan, serta masyarakat.
#PanganBiru 
#2025KKPRiseTogether 
#EkonomiBiruUntukIndonesiaEmas
#SaktiWahyuTrenggono
#DJPTDisiplin
#DJPTBerdedikasi
#DJPTBerprestasi
#PenangkapanIkanTerukur
#PPNKejawananNgladeni"
False,"Turut bangga atas Penganugrahan Pangkat Kehormatan Bintang Empat Kepada Wakil Menteri #KKP @didit.ashaf sebagai Laksaman TNI (Purn.) (HOR) dari Presiden Republik Indonesia."
True,"Kendal Ajukan 2 Lokasi untuk Program Kampung Nelayan Merah Putih ke KKP https://t.co/q1H8XopBKF"
False,"#SahabatBahari, hari ini Presiden Joko Widodo bersama Menteri Trenggono akan meresmikan Modeling Kawasan Tambak Budi Daya Ikan Nila Salin (BINS) di Balai Layanan Usaha Produksi Perikanan Budi Daya (BLUPPB) Karawang lho!

Perlu #SahabatBahari tahu nih, tambak ini dulunya adalah tambak udang peninggalan jaman orde baru yang sudah tidak produktif. Melihat besarnya potensi perikanan di area pantai utara Jawa ini, Menteri Trenggono merevitalisasi tambak tersebut menjadi Tambak BINS Karawang yang saat ini mulai beroperasi. Hal ini sesuai dengan visinya pada program ekonomi biru, yaitu pembangunan budi daya yang berkelanjutan.

Selain meresmikan Modeling Kawasan Tambak BINS Karawang, Presiden Jokowi bersama Menteri Trenggono juga akan melakukan panen perdana nila salin lho #SahabatBahari. Penasaran kan? Stay tune di YouTube KKP ya!😉

#TrenggonoForBudidaya #BINSKarawang #NilaSakti #SaktiWahyuTrenggono #25TahunKKP #SailBeyondWithBlueEconomy #2024KKPBeyond #EkonomiBiru #MenteriKKP #KKPGOID #IkanNilaSalin #TambakNilaSalinKarawang #NilaSalin"
True,"🌊 Pembangunan Kampung Nelayan Merah Putih Resmi Dimulai di Alor!

Proyek strategis senilai Rp22 miliar ini menjadi bukti nyata komitmen Ahmad Yohan dalam memperjuangkan kesejahteraan nelayan dan mendorong pertumbuhan ekonomi pesisir Alor. ⚓🐟

Berlokasi di Kelurahan Adang, Kecamatan Alor Barat Laut, diharapkan menjadi pusat aktivitas ekonomi baru bagi masyarakat pesisir. 🏗️🐠

💬 Wakil Bupati Alor, Rocky Winaryo, menyampaikan apresiasi mendalam atas perhatian besar pemerintah pusat dan perjuangan Ahmad Yohan.

“Atas nama pemerintah dan seluruh masyarakat Alor, kami berterima kasih kepada Bapak Ahmad Yohan. Meski bukan putra daerah, beliau memiliki kepedulian yang luar biasa terhadap masyarakat pesisir di sini,” ujar Rocky.

Pemerintah daerah berharap proyek ini menjadi simbol harapan baru bagi nelayan dan penggerak ekonomi maritim di Nusa Tenggara Timur. 🌅

📍 Selengkapnya baca di Alor News
🔗 Link ada di bio!

#AlorNews #AhmadYohan #KampungNelayanMerahPutih #NTT #Alor #EkonomiPesisir #BeritaAlor #PembangunanAlor #NelayanNTT #WartaDaerah #AhmadYohanPAN"
True,"Pelepasan 1.000 Ekor Tukik di Kawasan Konservasi Pantai Taman Pesisir Pangumbahan 🌊

Cabang Dinas Kelautan dan Perikanan Wilayah Selatan (CDKPWS) bersama mahasiswa Politeknik Ahli Usaha Perikanan (Poltek AUP) melaksanakan kegiatan pelepasan 1.000 ekor tukik pada sore hari kemarin.

Kegiatan ini merupakan bagian dari upaya edukasi dan ekowisata berbasis konservasi penyu, yang bertujuan untuk menumbuhkan kesadaran masyarakat serta memperkuat kolaborasi antara pemerintah dan dunia pendidikan dalam pelestarian satwa laut yang dilindungi.

Melalui kegiatan ini, diharapkan generasi muda semakin memahami pentingnya menjaga keberlanjutan ekosistem pesisir dan laut di Kawasan Konservasi Pantai Taman Pesisir Pangumbahan, sebagai habitat alami penyu di Jawa Barat. 🌿💙

#CDKPWilayahSelatan #KonservasiPenyu #PelepasanTukik #TamanPesisirPangumbahan #PoltekAUP #EkowisataKonservasi #PenyuJawaBarat #DinasKelautandanPerikananJabar #KelautandanPerikanan #PangumbahanLestari #PenyuIndonesia #KonservasiLaut"
True,"Setelah kemarin main ke Pantai Mulut Seribu dan sunset-an di salah satu calon (KNMP) di sana, Menteri Trenggono mengajak The Dudas-1 untuk melihat langsung lokasi Kawasan Sentra Industri Garam Nasional (K-Sign) Rote Ndao yang bakal jadi lumbung garam nasional lho!!"
True,"PPS Kendari menjadi pusat penyelenggaraan pertemuan Tim KNMP Sultra, baik secara luring maupun daring. Kegiatan dibuka langsung oleh Kepala PPS Kendari ini jadi langkah awal pelaksanaan Program Kampung Nelayan Merah Putih, program prioritas Presiden RI melalui KKP. https://t.co/Gbo6X0r4KG"
False,"Pembangunan KNMP Waelihang merupakan langkah nyata pemerintah dalam meningkatkan kesejahteraan masyarakat nelayan, menyediakan hunian yang layak, sekaligus mendorong pertumbuhan ekonomi pesisir di Kabupaten Buru. https://t.co/6rh6z6pJJF"
False,"Let's Start Bulan Bakti Kelautan dan Perikanan!  Hai #SahabatBahari, masih dalam rangkaian peringatan hari ulang tahun ke-26 KKP pada 26 Oktober 2025 nanti, hari ini para kontingen atlet PORNAS KORPRI sampai pegawai menyemarakkan Kick Off Bulan Bakti Kelautan dan Perikanan lho! Rangkaian Bulan Bakti Kelautan dan Perikanan ini diperuntukkan bagi masyarakat dan para pegawai KKP melalui beragam kegiatan sosial, bimbingan teknis untuk pengembangan kualitas sumber daya manusia, Anugerah Jurnalistik Sahabat Bahari, hingga kompetesi olahraga dan seni Mau tahu keseruan lainnya di rangkaian Bulan Bakti Kelautan dan Perikanan tahun ini? Stay tuned terus di media sosial KKP yaa #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono   "
False,"Pemandangan tak biasa terlihat usai perayaan puncak perayaan Hari Ulang Tahun (HUT) ke-80 Tentara Nasional Indonesia (TNI) di Monumen Nasional (Monas), Jakarta Pusat, Minggu 5 Oktober 2025. 

Tiga menteri Kabinet Merah Putih, yakni Menteri Pertanian (Mentan) Andi Amran Sulaiman, Menteri Kelautan dan Perikanan (KP) Sakti Wahyu Trenggono, serta Menteri Agraria dan Tata Ruang/Kepala Badan Pertanahan Nasional (ATR/BPN) Nusron Wahid, tampak menikmati tongseng bersama di sebuah warung sederhana.

Menariknya, ketiganya datang bukan dengan mobil dinas, melainkan mengendarai sepeda motor memecah kemacetan. 

Duh, nikmat banget makan tongsengnya nih bapak-bapak. (as)

#amransulaiman #nusronwahid #saktiwahyutrenggono #huttni #ntvnewsid"
False,"KAMPUNG NELAYAN MERAH PUTIH Sinergi untuk negeri ! 🤝

Haii #sahabatbahari 
Pembangunan Kampung Nelayan Merah Putih Dimulai,
Kementrian Kelautan dan Perikanan melalui Direktorat Jenderal Perikanan dan Tangkap secara resmi memulai pembangunan Kampung Nelayan Merah Putih. Kabupaten Purworejo Jawa Tengah menerima 2 tempat untuk pembangunan KNMP. Salah satunya di Desa Jatimalang, Kec. Purwodadi Kab. Purworejo, yang ditandai dengan pelaksanaan kegiatan Doa bersama & Peletakan batu pertama di Kompleks kawasan KNMP pada Jum'at, 03 Oktober 2025. 
Dalam acara tersebut Dihadiri oleh Bapak Camat Purwodadi, DLHP Kab. Purworejo Bidang Perikanan, Perwakilan Polsek Purwodadi & TNI AL, Pemdes Jatimalang, Pengurus KDMP Jatimalang serta masyarakat sekitar KDMP.

Kegiatan ini juga menjadi bentuk komitmen bersama semua pihak dalam menjamin akuntabilitas serta kualitas pembangunan demi masa depan Perikanan dan Kelautan yang berkelanjutan.

EKONOMI BIRU UNTUK INDONESIA EMAS 🇮🇩

@kkpgoid
@bppsdm_kp
@knmp_indonesia
@kdmp_jatimalang

#knmp #ekonomibiru #kampungnelayanmerahputih #panganbiru #ekonomibiruuntukindonesiaemas #purworejo #indonesiamaju"
False,"Audit dilakukan oleh Bapak M. Indra Gunawan selaku auditor dari WQA (World Quality Assurance), mencakup beberapa unit kerja di antaranya SPM, Bagian Umum, Program Studi, Perpustakaan, Workshop Pengolahan, serta PUSBINKAR.

#kkpgoid
#swtrenggono
#inradiarta
#bppsdm_kp https://t.co/DIevdf4cyE"
False,"Hai #SahabatBahari 👋🏻

Senin dan Selasa, 6-7 Oktober 2025. Kepala PPN Sibolga di dampingi Kasubbag Umum dan seluruh Katimja Lingkup PPN Sibolga, memberikan sambutan pengarahan kepada 29 mahasiswa/i dari Sekolah Tinggi Ilmu Kesehatan Sentral, Padang Sidempuan yang akan melaksanakan praktikum di PPN Sibolga.

Selain memberikan arahan, Kepala PPN Sibolga juga menyampaikan program prioritas Kementerian Kelautan dan Perikanan (KKP), profil dan tugas fungsi PPN Sibolga.

Mahasiswa/i ini nantinya akan ditempatkan di PPN Sibolga dan Perusahaan yang berada di sekitar wilayah PPN Sibolga. Melalui kegiatan ini diharapkan para Mahasiswa/i dapat menambah ilmu dan pengalaman agar mampu bersaing di dunia kerja nantinya.

#PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID #DJPTDisiplin #DJPTBerdedikasi #DJPTBerprestasi #PenangkapanIkanTerukur #PPNSibolgaSMILE"
False,"Presiden Prabowo Tegaskan Percepatan Program Nasional dan Perbaikan Fasilitas Pesantren

Presiden @prabowo memimpin rapat bersama sejumlah Menteri dan anggota Kabinet Merah Putih guna membahas perkembangan berbagai program strategis nasional, meliputi MBG, Koperasi Desa, Kampung Nelayan, Ketahanan Pangan dan Energi, serta Stimulus Ekonomi.

Dalam arahannya, Presiden menegaskan kepada Kepala @badangizinasional.ri agar dapur-dapur masyarakat segera dilengkapi alat tes kebersihan makanan, fasilitas pencuci dan pengering higienis dengan air hangat, alat pencegah bakteri, serta filter air bersih paling lambat minggu depan.

Selain itu, Presiden juga menginstruksikan Menko Pemberdayaan Masyarakat, Muhaimin Iskandar @cakiminow , untuk melakukan pemeriksaan dan perbaikan struktur bangunan pada Pondok Pesantren resmi, serta memberikan bantuan agar proses renovasi atau pembangunan dilakukan dengan aman dan sesuai standar.

Sumber: Sekretariat Kabinet

#PresidenPrabowo #KabinetMerahPutih #ProgramNasional #KetahananPangan #KoperasiDesa #KampungNelayan #MBG #PemberdayaanMasyarakat #Pesantren #StimulusEkonomi #SekretariatKabinet #BeritaTerkini #InformasiPublik #BergerakBerdampak #SetahunBerdampak"
True,"#SahabatBahari

Rabu, 8 Oktober 2025
Morning Briefing, pembacaan core value ASN BerAKHLAK, Doa Bersama Badan Mutu KKP Mataram turut mendukung Reformasi Birokrasi dan Zona Integritas.

#BPPMHKP https://t.co/uZWAEGUn6m"
True,"#SahabatBahari @kkpgoid, Balai Perikanan Budidaya Air Payau (BPBAP) Takalar tengah berfokus pada pengembangan spora rumput laut Gracilaria. Upaya ini menjadi langkah penting untuk mendukung ketersediaan bibit unggul dan berkelanjutan.

@BPBAPTakalar 
#25TahunKKP
#KKPGOID https://t.co/Xmc8I41pOl"
False,"#sahabatbahari Giat hari ini tanggal 02 Oktober 2025, Direktur Kepelabuhan Perikanan melakukan kunjungan kerja ke Pelabuhan Perikanan Untia, Makassar, pada hari ini. Kunjungan tersebut bertujuan untuk melihat secara langsung aktivitas operasional pelabuhan serta memastikan kesiapan infrastruktur pendukung kegiatan perikanan tangkap di kawasan tersebut.
Dalam rangkaian kunjungan, Direktur juga meninjau progres pembangunan Kampung Nelayan Merah Putih yang berada di kawasan Untia. Proyek ini merupakan bagian dari upaya pemerintah dalam meningkatkan taraf hidup masyarakat nelayan melalui penyediaan hunian layak, fasilitas pendukung, serta sarana prasarana yang memadai.

#djptbersinergi #kkpgoid #25tahunkkp #ekonomibiru #djptdisiplin #djptberprestasi #ekonomibiruuntukindonesiaemas #saktiwahyutrenggono"
False,"meninjau langsung progres konstruksi di lapangan, Selasa (7/10).
KNMP ini diharapkan mampu meningkatkan kesejahteraan 425 nelayan lokal, dengan proyeksi kenaikan pendapatan hingga 75%, dari Rp2 juta menjadi Rp3,5 juta per bulan."
False,"Kementerian Kelautan Perikanan akan membangun Kampung Nelayan Merah Putih (KNMP) diberbagai wilayah di Indonesia.  program ini menjadi bertujuan mengintegrasikan sektor perikanan.  #KKP  #Nelayan #KNMP  #indonesia🇮🇩  #fyppppppppppppppppppppppp "
True,"Hai #Sahabatbahari Hasil Survei Kepuasan Masyarakat (SKM) Triwulan III Tahun 2025 Badan Mutu KKP Luwuk Banggai mendapat nilai 97,06 (Sangat Baik). https://t.co/4HzIhVnVSR"
True,"Stlh kemarin main ke Pantai Mulut Seribu &amp; sunset-an di salah satu calon KNMP di sana, kali ini Menteri Trenggono mengajak The Dudas-1 utk melihat lsg lokasi Kawasan Sentra Industri Garam Nasional (K-Sign) Rote Ndao yg nantikan bakal jadi lumbung garam nasional lho!!"
False,"Hai #SahabatBahari, Pelabuhan Perikanan Samudera Belawan Melaksanakan Bimbingan Teknis Cara Penanganan Ikan Yang Baik Bagi Awak Kapal Perikanan. Kegiatan ini dilaksanakan dalam rangka meningkatkan kompetensi Bagi Awak Kapal Perikanan dalam hal penanganan ikan yang baik di atas kapal.

Kegiatan Bimbingan Teknis ini diikuti sebanyak 50 Peserta yang terdiri dari para nelayan, dan awak kapal perikanan di Kawasan Pelabuhan Perikanan Samudera Belawan.

Kegiatan ini diawali dengan pretest untuk mengukur pengetahuan atau kemampuan para peserta Bimtek dan dilanjutkan dengan pemaparan materi oleh Ketua Tim Kerja Operasional Pelabuhan PPS Belawan.

Adapun materi yang disampaikan diantaranya:Regulasi Pelaksanaan dan Sertifikasi CPIB di Pelabuhan Perikanan, Permen KP Nomor 10 Tahun 2021 tentang Standar Kegiatan Usaha dan Produk pada pemyelenggaraan Perizinan Berusaha Berbasis resiko sektor Kelautan dan Perikanan, Rantai dingin, dan Faktor-faktor penyebab kemunduran Mutu Ikan.

Melalui sesi penyuluhan dan praktik langsung mengidentifikasi ikan segar, para peserta diajak untuk lebih memahami bahwa penanganan ikan yang baik tidak hanya penting untuk menjaga kualitas hasil tangkapan, tetapi juga merupakan bagian dari tanggung jawab profesional sebagai pelaku usaha perikanan.

Dengan adanya Bimbingan Teknis ini, diharapkan para Nelayan dan awak kapal perikanan dapat menerapkan ilmu yang diperoleh dalam kegiatan operasional sehari-hari, sehingga mampu mendukung keberlanjutan usaha perikanan dan meningkatkan kesejahteraan nelayan.

#PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID #PenangkapanIkanTerukur #DJPTDisiplin #DJPTBerdedikasi #DJPTBerprestasi #Mauliate #PPSBelawanKOMPAK"
False,"Kementerian Kelautan dan Perikanan (KKP) memberi sinyal untuk menunda pembongkaran pagar laut sepanjang 30 kilometer (km) di Pantai Tanjung Pasir, Kecamatan Teluknaga, Kabupaten Tangerang, Banten karena dinilai bisa mempersulit penyidikan.

""Pencabutan kan tunggu dulu dong, kalau sudah tahu siapa yang menanam kan lebih mudah (penyidikan),"" ujar Menteri KKP Sakti Wahyu Trenggono (@swtrenggono) seperti dilansi dari Antara, Minggu (19/1).

Menurutnya, pagar laut dari bambu itu seharusnya menjadi barang bukti dari kegiatan yang ia nilai illegal tersebut. 

Sebelumnya, Komandan Pangkalan Utama AL (Danlantamal) III Jakarta Brigjen TNI (Mar) Harry Indarto mengatakan pembongkaran pagar laut di kawasan tersebut dilakukan atas perintah Presiden Prabowo Subianto.

""Kami hadir di sini atas perintah dari presiden RI melalui Kepala Staf AL membuka akses terutamanya, bagi para nelayan yang akan melaut,"" ucapnya seperti dilansir dari Antara, Sabtu (18/1).

Kreator Konten: Rizka R.
Editor: Rezza Aji Pratama

#PagarLautTangerang #MenteriKKP #SaktiWahyuTrenggono #HarryIndarto #AL #PresidenPrabowo #PrabowoSubianto #Katadatacoid"
True,"Targetnya bisa menghasilkan 1,56 juta ton ikan nila salin!

#RevitalisasiTambak #NilaSalin #EkonomiBiru"
False,"Biru Lautku, Kaya Indonesiaku

#SahabatBahari, lautan lebih dari sekedar pemandangan indah yang harus dilindungi. Disini, jutaan orang merajut kisah dan menggantungkan hidupnya kepada ombak. Membuat kita berpikir untuk terus menjaganya demi masa depan. Menuju usia ke-25 tahun KKP tahun ini, mari kita berlayar lebih jauh untuk menjaga laut kita dengan Ekonomi Biru untuk Indonesia Emas.

#25TahunKKP #SailBeyondWithBlueEconomy #2024KKPBeyond #EkonomiBiru #MenteriKKP #KKPGOID #SaktiWahyuTrenggono"
False,"Om Swastiastu #SahabatBahari

Salah satu apresiasi atas kedisiplinan , tanggung jawab , integritas dan kerjasama yang baik bagi para pegawai dan juga petugas pelayanan. Selamat kepada pegawai dan petugas pelayanan yang terpilih ✨

#PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID #PenangkapanIkanTerukur #DJPTDisiplin #DJPTBerdedikasi #DJPTBerprestasi"
False,"#Sahabat Bahari, Program revitalisasi tambak untuk mendukung swasembada pangan dan ekonomi pesisir kembali direalisasikan nih oleh KKP. Kali ini, giliran para camat dan kepala desa dari Kabupaten Bekasi, Karawang, Subang, dan Indramayu yang diajak duduk bareng dalam Sosialisasi Lanjutan Revitalisasi Tambak di Provinsi Jawa Barat.

Respon daerah? Positif banget. Kepala dinas, camat, dan kades siap jadi motor penggerak di wilayah masing-masing. Karena bangun tambak masa depan, butuh gerak bersama.

So ikuti terus ya update-nya!
#PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID #RevitalisasiTambakPantura #NilaSalin"
False,"kali ini Menteri Trenggono mengajak The Dudas-1 untuk melihat langsung lokasi Kawasan Sentra Industri Garam Nasional (K-Sign) Rote Ndao yang nantikan bakal jadi lumbung garam nasional lho!!"
True,"Selamat Hari Kesaktian Pancasila 1 Oktober 2025.

#KKPgoid #KKP2025RiseTogether #PanganBiru #EkonomiBiruUntukIndonesiaEmas https://t.co/lTroYFo7GR"
False,"Setelah sukses jadi tambak percontohan seluas 84 hektar dengan produktivitas tembus 80 ton/ha/siklus, kini BINS Karawang lagi disiapkan buat pembangunan tahap ke-2 loh Sahabat Bahari! Pembangunan tersebut akan dilakukan di lahan seluas 230 hektar untuk pembesaran, dan 36 hektar untuk pembenihan dengan target volune produksi 11.155 ton per tahun! Tentunya semua ini adalah bagian dari program Revitalisasi Tambak Pantura di Jawa Barat untuk wujudkan swasembada pangan dan penuhi kebutuhan protein ikan nasional. Wah makin ga sabar deh! #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID  #RevitalisasiTambakPantura "
