"is_spam","post_text","comment_text"
True,"#creatorsearchinsights  Health Trend Healthy and wellness     Keracunan makan bergizi gratis sudah makan banyak korban —anak-anak, harapan masa depan kita Langkah Preventif yang WAJIB dilakukan: - Pastikan bahan makanan segar & aman   - Terapkan higiene & sanitasi ketat di dapur   - Masak makanan hingga benar-benar matang   - Simpan makanan sesuai suhu yang tepat   - Edukasi petugas penyaji secara berkala   - Awasi distribusi & penyajian di lapangan Jangan anggap sepele. Jangan sampai terjadi kesalahan  #makan #gizi   #gratis  #publichealth ",NULL
False,"Usulan ini disampaikan oleh Anggota Komisi XI DPR RI Irma Suryani Chaniago saat rapat kerja dengan Kepala BGN Dadan Hindayana di Kompleks Senayan, Jakarta, Rabu (1/10).

Rapat tersebut membahas soal maraknya kasus keracunan menu MBG belakangan ini. Selain mengusulkan soal penggantian nama MBG menjadi makan bergizi, Irma juga bicara soal polemik sertifikasi SPPG.

Kepada Dadan, Irma menyebut ada dugaan sertifikasi dapur MBG atau SPPG diperjualbelikan. ""Bukan asal ngomong. Saya gak bicara sampah. Saya bicara berdasarkan fakta dan data,” ujar Irma.

#mbg #makanbergizigratis #irma #suryani #chaniago #dprri #komisixi #bgn #dadan #hindayanan #makangratis #viral #trending #news #suara",NULL
False,"Tetaplah putih.

#selflove #september #bravepink #herogreen #design #illustration",NULL
True,"",NULL
True,"Sejak beroperasi sebagai penyedia Makan Bergizi Gratis (MBG), Satuan Pelayanan Pemenuhan Gizi (SPPG) Tanah Sareal di Kota Bogor mencatatkan zero accident. SPPG Tanah Sareal menyediakan 3500 porsi MBG untuk 15 lokasi di Kota Bogor.

Selalu update di BeritaSatu.com, Youtube BeritaSatu, dan BeritaSatu TV!

#MakanBergiziGratis #SaatnyaIndonesiaBerbenah #BeritaSatu",NULL
True,"Menurut Kalian apakah itu boleh atau berlebihan? tonton sampai habis

-
Follow @aunasiden dan @almahbaroh untuk dapat konten seperti ini.
Dukung pembangunan Lembaga Terpadu TK-SD-SMP-SMA Al Mahbaroh, Lumajang, Jawa Timur dengan Wakaf tanah, chat kami lebih lanjut untuk transaksi Wakaf di nomor WhatsApp +62851-6861-8706.

Follow @almahbaroh
Follow @almahbaroh
Follow @almahbaroh 

#haram #mbg #makanbergizigratis",NULL
False,"Wartawan Istana Gak Boleh nanya Tentang MBG karena “diluar Konteks Acara”.

Jadi Kalo Acara Sunatan, Tanya nya ya kudu ttg Sunatan‼️

“Jadi brp cm lagi TyTyT yg kudu dipotong, Tuan Besar⁉️”🧐 https://t.co/P335A8uAb4",NULL
False,"Zulhas: Keselamatan Anak Tak Bisa Ditawar, Dapur MBG Ditutup Sementara Awan news, Jakarta – Menteri Koordinator Bidang Pangan, Zulkifli Hasan, menegaskan keselamatan anak-anak penerima Program Makan Bergizi Gratis (MBG) menjadi prioritas utama pemerintah. Ia memutuskan menutup sementara dapur MBG untuk evaluasi usai 70 kasus keracunan massal terjadi di berbagai daerah. “Harus atau wajib hukumnya. Setiap Satuan Pelayanan Pemenuhan Gizi (SPPG) harus punya Sertifikat Laik Higienis dan Sanitasi (SLHS). Harus,” tegas Zulhas dalam Konferensi Pers Penanggulangan Kejadian Luar Biasa (KLB) Program Prioritas MBG di Kantor Kementerian Kesehatan, Jakarta, Minggu (28/9/2025) malam. Zulhas menyampaikan bahwa sertifikat laik higienis dan sanitasi sejak awal memang menjadi syarat bagi SPPG. Namun, setelah maraknya kasus keracunan, pemerintah mempertegas kewajiban agar setiap dapur segera mengurus sertifikasi tersebut. “Akan dicek. Kalau tidak ada, ini (keracunan) akan kejadian lagi dan lagi,” ujarnya. Ia juga meminta Menteri Kesehatan, Budi Gunadi Sadikin, mengoptimalkan peran puskesmas di seluruh Indonesia agar rutin memantau SPPG. “Semua langkah diambil secara terbuka agar masyarakat yakin bahwa makanan yang disajikan aman dan bergizi bagi seluruh anak Indonesia,” tutur Zulhas. Badan Gizi Nasional (BGN) mencatat, sepanjang Januari hingga September 2025 terjadi 70 insiden keamanan pangan, termasuk keracunan, yang berdampak pada 5.914 penerima MBG. Dari jumlah itu, sembilan kasus dengan 1.307 korban terjadi di wilayah I (Sumatera), termasuk Kabupaten Lebong (Bengkulu) dan Kota Bandar Lampung. Di wilayah II (Pulau Jawa), terdapat 41 kasus dengan 3.610 penerima MBG terdampak, sementara wilayah III (Kalimantan, Sulawesi, Maluku, Papua, Bali, dan Nusa Tenggara) mencatat 20 kasus dengan 997 korban. BGN menjelaskan bahwa penyebab utama keracunan berasal dari berbagai jenis bakteri, di antaranya E-coli pada air, nasi, tahu, dan ayam; Staphylococcus aureus pada tempe dan bakso; Salmonella pada ayam, telur, dan sayur; Bacillus cereus pada menu mie; serta kontaminasi air yang mengandung coliform, PB, klebsiella, dan proteus. Pemerintah berharap kewajiban SLHS dan evaluasi sementara dapur MBG dapat memastikan standar keamanan pangan sekaligus memulihkan kepercayaan masyarakat terhadap program prioritas ini. (Red)",NULL
False,"Reformasi Kepolisian. Kok Kapolrinya Belum Direformasi? #reformasipolisi #reformasikepolisian #copotkapolri #listyosigitprabowo #polisiindonesia ",NULL
True,"Pemerintah terus menunjukkan komitmennya untuk meningkatkan kualitas program makan bergizi gratis dengan memastikan menu yang disajikan sesuai standar gizi seimbang, sehingga anak-anak mendapatkan asupan nutrisi yang mendukung pertumbuhan dan kesehatan. #KomitmenPemerintahJagaMBG https://t.co/6VdFYsBDUU",NULL
False,"Menteri Koordinator Bidang Perekonomian sekaligus Menko Pangan, Zulkifli Hasan yang akrab disapa Zulkas, mengambil langkah tegas menyusul maraknya kasus keracunan pada Program Makan Bergizi Gratis (MBG) di sejumlah daerah.

Pemerintah memutuskan untuk menutup sementara Satuan Pelayanan Pemenuhan Gizi (SPPG) yang terbukti bermasalah 5.914 keracunan dalam pengelolaan dapur MBG.

Baca berita selengkapnya di bio dan indeksnews.com 

#mbg #makanbergizigratis #bgn #badangizinasional #dapurmbg",NULL
True,"Total keseluruhan penerima #makanbergizigratis SPPG Kebon Baru 2🥰

#mbg #makanbergizigratis #satuanpelayananpemenuhangizi #sppgkebonbaru2",NULL
True,"@GLandsbergis color revolution, color revolition, color revolution, yep definately a pattern.",NULL
True,"Bersikap netral terhadap kejahatan adalah keberpihakan terhadap kejahatan

#ResetIndonesia #bravepink https://t.co/rOg5XrRNVi",NULL
True,"An arrest has been made in connection with the cyber incident that affected several European airports. Collins Aerospace is continuing to try to bring their check-in software back online.
https://t.co/8km6Yzd5wZ

#CyberIncident #Airports",NULL
False,"Pagiii X
Setelah menangkap 6 aktor utama pelaku kerusuhan,Kepolisian akan mengembangkan penyelidikan dugaan ekspoitasi anak sekolah yg ikut melakukan kerusuhan
Kepolisian akan menggandeng @PPATK menelusuri aliran dana aksi kerusuhan
Guys,waspada penghasut #bravepink green hero https://t.co/eBETGdDZZB",NULL
False,"Pelaksanaan Program Makan Bergizi Gratis (MBG) bermasalah. Itu setelah muncul ribuan siswa keracunan akibat mengonsumsi MBG di berbagai daerah. Padahal, program itu bertujuan meningkatkan gizi anak. Namun yang terjadi justru membahayakan kesehatan siswa.

Banyak pihak mengkritik kinerja jajaran petinggi Badan Gizi Nasional (BGN), yang bertanggung jawab atas kebijakan dan pengawasan program MBG. Kritik itu muncul karena tak satu pun pejabatnya memiliki latar belakang atau sertifikasi sebagai ahli gizi.

Struktur terbaru pejabat BGN diumumkan belum lama ini. Dari jajaran pejabat yang dilantik, lima di antaranya merupakan purnawirawan TNI yang kini mengisi posisi strategis untuk menangani program MBG.

Pertanyaannya, bagaimana mungkin program pemenuhan gizi bagi anak bisa berjalan optimal dan aman jika dikelola oleh orang-orang tanpa keahlian di bidang gizi?

Narasi: Suhail
Grafis: Raffel

#HarianDisway #DiswayNews #MBG #MakanBergiziGratis #10PetinggiBGN #BGN #BadanGiziNasional",NULL
True,"Dewan Perwakilan Rakyat Daerah (DPRD) Kalimantan Barat mendesak pemerintah untuk segera melakukan evaluasi komprehensif terhadap Program Makan Bergizi Gratis (MBG).

#mbg 

https://t.co/wknA4sDBtX",NULL
False,"Mendagri optimis MBG &amp; Kopdes bisa menutup celah pengurangan TKD. Buktikan di lapangan, pak! #tkd #gasssnow https://t.co/7yqQAdYPHC",NULL
False,"Menteri Kesehatan Budi Gunadi Sadikin menyatakan bahwa saat ini Kementerian Kesehatan sedang mempersiapkan dukungan ahli gizi untuk Satuan Pelayanan Pemenuhan Gizi (SPPG). 

Ketika ditanya apakah ada ahli gizi di SPPG, Budi menekankan bahwa Kemenkes tak hanya melakukan pemantauan, tetapi juga akan mendukung pemenuhan kebutuhan ahli gizi. 

Hal itu disampaikan dalam konferensi pers usai rapat koordinasi di Kemenkes, Minggu (28/9/2025).

Selengkapnya di Bisnis.com atau klik link di bio ya Sobat Bisnis.

Penulis artikel: Akbar Evandio
Penulis teks: Naufal J

#mbg #makanbergizigratis #gizi #ahligizi",NULL
False,"Maraknya kasus keracunan makanan program MBG di sejumlah daerah membuat Pemerintah Kota Tegal, Jawa Tengah, memperketat pengawasan dengan melibatkan puskesmas. 

Baca di sini: https://t.co/Xu3pIu6ejz

/ #MakanBergiziGratis https://t.co/xV54W2hHbf",NULL
True,"Korupsi hilang hanya dengan 1 Malam !!!  #reformasi #polri ",NULL
False,"Upaya Peningkatan Keamanan Pangan: Dapur MBG Diperketat dan Dipercantik https://t.co/KUYsJisVBv",NULL
False,"Maaf adek2..uangnya terkuras sama MBG..bangsaku terkenal dg sabaaaaaar..jangan mimpi jadi negara maju..",NULL
False,"Menu hari ini 🤗 habiskan yaaa adik adik , sehat sehat semuanya #satuanpemenuhanpelayanangizi #sppg #makanbergizigratis #mbg",NULL
False,"Pemerintah Kabupaten Gunungkidul, DI Yogyakarta, memastikan anggaran Makan Bergizi Gratis (MBG) tidak lagi ditanggung oleh APBD. Kepala BKAD Gunungkidul, Putro Sapto Wahyono, menyebutkan bahwa sesuai kebijakan pemerintah pusat, pembiayaan MBG tidak jadi dibebankan ke Pemkab.

Dana yang sudah disiapkan sebesar Rp12 miliar sejak awal tahun kini dialihkan ke program lain, termasuk sektor pendidikan dan infrastruktur. Putro menegaskan bahwa pengalihan ini dilakukan agar anggaran tetap optimal dan tidak mengendap tanpa pemanfaatan.

Naskah dan Desain : Asep Suherman

#Gunungkidul #MakanBergiziGratis #AnggaranDaerah #BeritaJogja #APBD #EkonomiDaerah",NULL
True,"Masyaallah.. Ke 3 kalinya dapet notif disetujui otomatis dari Miniso🫶🏻😍 #samplegratisdisetujui #affiliate #tiktokaffiliate ",NULL
False,"@Metro_TV Rakyat waras pengin Kapolrinya di ganti kok malah kapolrinya sendiri ikut ikutan membentuk tim reformasi yang ketuanya dia sendiri. Aneh?",NULL
True,"Tiba di Indonesia, Presiden Prabowo Panggil Kepala BGN Terkait Kasus Keracunan Program Makan Bergizi Gratis (MBG) #presidenprabowo #makanbergizigratis #keracunan #beritaterkini #beritaviral https://t.co/KADs9r75Nd",NULL
True,"#TERMUL #ijazah palsu#Fufufafa",NULL
False,"Pemerintah menunjukkan respon cepat dalam menangani insiden keracunan MBG. Dengan investigasi mendalam dan pengawasan ketat, langkah ini bertujuan untuk memastikan keamanan pangan dan melindungi masyarakat.

#MBG #ProgramPrioritas #PresidenPrabowo #ResponCepat https://t.co/H1pZYvAtEf",NULL
False,"China is using two types of malware, Brickstorm and Bricksteal to steal information and stay hidden at the same time. #china #malware #espionage #cyberattack #cybersecurity ",NULL
False,"Seskab: Prabowo rapat soal MBG agar berjalan baik dan tepat sasaran",NULL
False,"diavolo m*ti keracunan mbg (canon)😹🤭#jojo#jjba#diavolo#fyp#fyppppppppppppppppppppppp ",NULL
False,"Polri Reformasi Lebih Baik https://t.co/wyQuukjCHS",NULL
False,"Presiden RI Prabowo Subianto menegaskan dirinya memantau secara langsung perkembangan dugaan kasus keracunan terkait program Makan Bergizi Gratis (MBG). Sepulang dari kunjungan luar negeri, Prabowo menyatakan akan memanggil Kepala Badan Gizi Nasional (BGN) Dadan Hindayana dan sejumlah pejabat terkait untuk membahas persoalan tersebut.

“Saya baru dari luar negeri tujuh hari, saya monitor ada perkembangan itu. Habis ini saya langsung akan panggil Kepala BGN dengan beberapa pejabat, kita akan diskusikan,” kata Prabowo di Bandara Halim Perdanakusuma, Jakarta, Sabtu (27/9/2025).

Prabowo menilai persoalan keracunan akibat program MBG merupakan masalah besar yang harus segera diselesaikan. Meski begitu, ia yakin pemerintah akan menemukan solusi yang tepat.

“Ini masalah besar, jadi pasti ada kekurangan dari awal, tapi saya juga yakin bahwa kita akan selesaikan dengan baik,” ujarnya.

Lebih lanjut, Prabowo mengingatkan semua pihak agar tidak mempolitisasi masalah tersebut atau memutarbalikkan tujuan utama program MBG. Menurutnya, program ini hadir untuk membantu anak-anak yang mengalami kesulitan makan.

Baca selengkapnya di nusantarainfo.com

#keracunanmbg #mbg #makanbergizigratis #prabowo",NULL
True,"Polri Reformasi Lebih Baik https://t.co/1l8CfqdNoG",NULL
True,"KEPALA KEPOLISIAN RESOR KUTAI TIMUR
BESERTA STAFF DAN JAJARAN

MENGUCAPKAN

SELAMAT HARI KERETA API NASIONAL
28 SEPTEMBER 2025.

""MARI TERUS DUKUNG LAYANAN TRANFORTASI PUBLIK YANG AMAN, NYAMAN DAN BERKELANJUTAN DEMI INDONESIA YANG SEMAKIN MAJU."" https://t.co/LCdzUbl6ZV",NULL
False,"Setelah 2 pekan berjalan, program Makan Bergizi Gratis (MBG) di SMAN 1 Kedungwaru Tulungagung tiba-tiba dihentikan sejak Senin 15 September 2025 lalu. Pasokan dihentikan diduga karena Satuan Pelayanan Pemenuhan Gizi (SPPG) yang memasok tutup.

Andi Chandra Purwonegoro, Waka Humas https://t.co/LqvfBkJC4V",NULL
False,"@DS_yantie Bodo amat yg penting MBG",NULL
True,"Program Makan Bergizi Gratis (MBG) di SMAN 1 Kedungwaru, Tulungagung, mendadak terhenti setelah hanya berjalan dua pekan. Sejak 1 September 2025, sebanyak 1.362 siswa rutin menerima makanan dari Dapur Satuan Pelayanan Pemenuhan Gizi (SPPG). Namun, pada 14 September, pihak sekolah menerima pesan WhatsApp dari dapur yang menyatakan distribusi dihentikan tanpa penjelasan resmi. Humas SMAN 1 Kedungwaru, Andi Candra Purwonegoro, mengungkapkan bahwa selama berjalan, program ini disambut baik siswa dan tidak mengalami kendala berarti. Kini, sekolah dan masyarakat masih menunggu kepastian dari penyelenggara. Pantauan di lokasi SPPG di Jalan Panglima Sudirman Tulungagung tampak sepi, dengan pagar tertutup rapat. Dua mobil boks bertuliskan Program Makan Bergizi Gratis Badan Gizi Nasional masih terparkir di depan lokasi. #Tulungagung #MakanBergiziGratis #SMAN1Kedungwaru #ProgramPemerintah #Pendidikan  ",NULL
False,"Revisi Semua Peraturan - Peraturan Kapolri yang tidak cocok dengan situasi kedepan itu prioritas bagi saya karena Polisi perorangan tanggung jawabnya pada HUKUM!!! #kitaindonesia #reformasi #polri #oegroseno #fyp ",NULL
False,"KOLONEL (PURN) SRI RADJASA: PEMBANGKANGAN KAPOLRI LISTYO SIGIT TERHADAP PRABOWO Kapolri Jenderal Listyo Sigit Prabowo membentuk Tim Transformasi Reformasi Polri yang terdiri dari 52 perwira tinggi dan perwira menengah Polri. Padahal sebelumnya, Presiden Prabowo Subianto telah membentuk Tim untuk Reformasi Polri. Apa tujuan Kapolri membentuk tim internal sendiri? Untuk mendukung atau sebagai tandingan? Seperti apa pengaruh Tim bentukan Kapolri terhadap Reformasi Polri? Podcast Madilog Forum Keadilan berikut ini mengupas pertanyaan-pertanyaan kritis tersebut bersama Mantan intelijen negara Kolonel (Purn) Sri Radjasa Chandra.* Host: Darmawan Sepriyossa - Jurnalis Senior Narasumber: Kolonel (Purn) Sri Radjasa Chandra - Mantan Intelijen Negara #sriradjasa #listyosigit #prabowosubianto #kapolri #reformasipolri #timreformasipolri #madilog #forumkeadilan #podcastindonesia #intelijen #politikindonesia #hukumdanpolitik #polri #isuindonesia #polisi",NULL
True,"@realdefender45 Sorry.  The left has brainwashed too many people.  They are out for blood and yet we are suposed to just stand down and hope they temper themselves.  Yeah how would that of worked out in 1775.  We are literally in a revolution (Color) against our own Country.",NULL
True,"Pencabutan ID Pers Istana Jurnalis CNN Indonesia bermula setelah DV, jurnalis CNN bertanya soal keracunan Makan Bergizi Gratis (MBG) kepada Presiden Prabowo Subianto. https://t.co/HXWt0yLjoe",NULL
True,"Babak Baru Program Makan Bergizi Gratis: Dari Musibah Keracunan, Pemerintah Jadikan MBG Gerakan Pemberdayaan Ekonomi dan Edukasi Gizi Nasional https://t.co/EOablRR0wr",NULL
True,"#duet dengan @🧐INFOIN AJA🧐 🔂 #rakyat ",NULL
True,"And it will surely take more and more days or weeks.
As long as Collins Aerospace has not solved the issues and Brussels airport has not developed an alternative solution it can take weeks to months.
This is the result of reckless decision making.
Outsourcing everything and having                                                                                                                                                no internal knowledge.
Hopefully this means the end of the rule of Arnaud Feist.
Generating a passengers list and managing the check ins  and luggage lists can not exactly be rocket science.  
But now the airport is owned by the Flanders state there is no hurry isn't it.",NULL
